timestamp,source_ip,dest_ip,protocol,action,threat_label,log_type,bytes_transferred,user_agent,request_path
2024-11-05T00:00:00,192.168.1.57,192.168.1.175,UDP,blocked,benign,ids,171,Nmap Scripting Engine,/
2024-11-07T00:00:00,192.168.1.89,192.168.1.78,ICMP,blocked,benign,application,46434,Nmap Scripting Engine,/
2024-08-05T00:00:00,192.168.1.131,192.168.1.146,UDP,allowed,benign,ids,17328,curl/7.64.1,/
2024-03-14T00:00:00,192.168.1.21,192.168.1.218,ICMP,allowed,benign,application,12377,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-05-10T00:00:00,192.168.1.134,192.168.1.105,HTTP,blocked,benign,firewall,24659,Nmap Scripting Engine,/dashboard
2024-06-24T00:00:00,192.168.1.48,192.168.1.101,TCP,allowed,benign,ids,20452,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-06-01T00:00:00,19.182.162.16,192.168.1.113,ICMP,allowed,benign,ids,45472,SQLMap/1.6-dev,/
2024-01-10T00:00:00,192.168.1.252,192.168.1.45,FTP,allowed,benign,ids,15020,SQLMap/1.6-dev,/files
2024-10-13T00:00:00,21.219.60.222,192.168.1.44,TCP,blocked,benign,ids,31090,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-08-23T00:00:00,192.168.1.234,192.168.1.201,HTTPS,allowed,benign,application,38205,Nmap Scripting Engine,/auth
2024-04-09T00:00:00,24.98.25.92,192.168.1.58,ICMP,blocked,benign,ids,8065,Nmap Scripting Engine,/
2024-09-02T00:00:00,192.168.1.43,192.168.1.132,HTTP,allowed,benign,ids,41955,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/index.php
2024-12-30T00:00:00,192.168.1.181,192.168.1.67,HTTPS,allowed,benign,application,13501,Nmap Scripting Engine,/auth
2024-11-27T00:00:00,192.168.1.109,192.168.1.118,UDP,blocked,benign,ids,22689,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-01-31T00:00:00,192.168.1.211,192.168.1.68,HTTPS,allowed,benign,firewall,29408,SQLMap/1.6-dev,/login
2024-11-01T00:00:00,192.168.1.162,192.168.1.225,TCP,blocked,benign,ids,37109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-02-21T00:00:00,192.168.1.169,192.168.1.37,UDP,allowed,benign,ids,25142,Nmap Scripting Engine,/
2024-11-11T00:00:00,192.168.1.222,192.168.1.192,ICMP,blocked,benign,ids,2783,curl/7.64.1,/
2024-11-03T00:00:00,163.214.94.42,192.168.1.169,TCP,allowed,benign,application,19536,curl/7.64.1,/
2024-11-09T00:00:00,192.168.1.7,192.168.1.168,ICMP,allowed,benign,application,33942,Nmap Scripting Engine,/
2024-06-02T00:00:00,192.168.1.158,192.168.1.89,TCP,allowed,benign,application,8790,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-11-18T00:00:00,192.168.1.80,192.168.1.138,TCP,blocked,benign,ids,24258,Nmap Scripting Engine,/
2024-02-14T00:00:00,131.127.24.194,192.168.1.164,UDP,blocked,benign,application,12399,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-10-18T00:00:00,192.168.1.79,192.168.1.113,UDP,allowed,benign,ids,34238,SQLMap/1.6-dev,/
2024-05-28T00:00:00,192.168.1.73,192.168.1.98,HTTPS,allowed,benign,ids,22233,curl/7.64.1,/admin/config
2024-02-13T00:00:00,192.168.1.92,192.168.1.208,TCP,allowed,benign,ids,42113,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-08-16T00:00:00,192.168.1.204,192.168.1.15,TCP,allowed,benign,ids,48569,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-04-21T00:00:00,192.168.1.60,192.168.1.73,HTTP,allowed,benign,ids,27746,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/index.php
2024-12-05T00:00:00,137.197.33.33,192.168.1.5,HTTPS,allowed,benign,application,37473,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/api/v1/data
2024-07-04T00:00:00,161.77.216.164,192.168.1.183,SSH,allowed,benign,application,23700,curl/7.64.1,/root
2024-01-05T00:00:00,192.168.1.59,192.168.1.61,UDP,blocked,benign,application,286,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-02-03T00:00:00,192.168.1.38,192.168.1.158,TCP,allowed,benign,firewall,13934,SQLMap/1.6-dev,/
2024-02-11T00:00:00,192.168.1.248,192.168.1.89,TCP,allowed,benign,ids,4668,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-07-12T00:00:00,192.168.1.107,192.168.1.158,HTTP,allowed,benign,firewall,8136,SQLMap/1.6-dev,/dashboard
2024-07-22T00:00:00,93.225.253.213,192.168.1.222,HTTPS,allowed,benign,firewall,2861,curl/7.64.1,/secure
2024-03-14T00:00:00,192.168.1.190,192.168.1.71,ICMP,allowed,benign,application,13875,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-08-13T00:00:00,192.168.1.237,192.168.1.166,HTTPS,allowed,benign,ids,37042,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/admin/config
2024-04-14T00:00:00,192.168.1.51,192.168.1.51,HTTPS,blocked,benign,application,23903,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/v1/data
2024-06-08T00:00:00,192.168.1.130,192.168.1.21,HTTP,allowed,benign,application,49408,curl/7.64.1,/admin
2024-02-09T00:00:00,208.223.2.195,192.168.1.161,UDP,allowed,benign,firewall,44725,SQLMap/1.6-dev,/
2024-10-05T00:00:00,192.168.1.71,192.168.1.140,UDP,blocked,benign,firewall,7481,curl/7.64.1,/
2024-07-15T00:00:00,192.168.1.253,192.168.1.188,HTTP,allowed,benign,ids,24966,Nmap Scripting Engine,/api/login
2024-01-26T00:00:00,192.168.1.208,192.168.1.165,TCP,blocked,benign,ids,23658,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-09-24T00:00:00,192.168.1.95,192.168.1.113,HTTP,blocked,benign,ids,45944,SQLMap/1.6-dev,/dashboard
2024-12-05T00:00:00,192.168.1.58,192.168.1.122,UDP,allowed,benign,ids,14940,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-09-11T00:00:00,192.168.1.54,192.168.1.236,HTTPS,allowed,benign,firewall,30272,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/api/v1/data
2024-12-06T00:00:00,55.139.34.186,192.168.1.115,HTTP,allowed,malicious,ids,14873,SQLMap/1.6-dev,/index.php?/etc/passwd
2024-07-19T00:00:00,192.168.1.138,192.168.1.39,HTTPS,allowed,benign,ids,24578,curl/7.64.1,/auth
2024-05-23T00:00:00,207.41.179.109,192.168.1.65,TCP,allowed,benign,ids,29053,Nmap Scripting Engine,/
2024-03-09T00:00:00,192.168.1.108,192.168.1.22,ICMP,allowed,benign,application,25235,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-04-01T00:00:00,192.168.1.221,192.168.1.124,HTTPS,blocked,benign,application,1901,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/v1/data
2024-02-03T00:00:00,88.29.76.112,192.168.1.217,TCP,allowed,benign,ids,1891,SQLMap/1.6-dev,/
2024-09-19T00:00:00,24.98.25.92,192.168.1.72,TCP,blocked,malicious,firewall,29701,Nmap Scripting Engine,/?/etc/passwd
2024-02-19T00:00:00,61.72.172.125,192.168.1.18,TCP,allowed,benign,firewall,18958,SQLMap/1.6-dev,/
2024-05-07T00:00:00,192.168.1.199,192.168.1.148,TCP,allowed,benign,ids,32748,curl/7.64.1,/
2024-04-04T00:00:00,192.168.1.251,192.168.1.223,TCP,blocked,benign,ids,27539,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-09-07T00:00:00,181.18.12.170,192.168.1.115,TCP,allowed,suspicious,application,24988,Nmap Scripting Engine,/?..\..\etc\passwd
2024-08-31T00:00:00,192.168.1.119,192.168.1.127,HTTP,blocked,benign,firewall,12924,SQLMap/1.6-dev,/wp-login.php
2024-08-28T00:00:00,42.119.98.70,192.168.1.199,UDP,allowed,benign,firewall,13980,curl/7.64.1,/
2024-09-22T00:00:00,65.249.142.221,192.168.1.37,HTTPS,allowed,suspicious,application,33619,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/v1/data?phpmyadmin
2024-05-05T00:00:00,192.168.1.69,192.168.1.235,ICMP,allowed,benign,application,12461,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-01-09T00:00:00,192.168.1.218,192.168.1.101,HTTPS,blocked,benign,application,49941,Nmap Scripting Engine,/admin/config
2024-06-10T00:00:00,192.168.1.83,192.168.1.160,HTTP,blocked,benign,ids,37354,curl/7.64.1,/api/login
2024-12-26T00:00:00,13.221.29.40,192.168.1.237,HTTP,blocked,benign,application,6263,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/login
2024-04-25T00:00:00,192.168.1.43,192.168.1.195,TCP,allowed,benign,firewall,49169,curl/7.64.1,/
2024-10-06T00:00:00,192.168.1.24,192.168.1.138,TCP,blocked,benign,ids,43010,Nmap Scripting Engine,/
2024-06-07T00:00:00,192.168.1.150,192.168.1.178,HTTPS,blocked,benign,ids,31499,Nmap Scripting Engine,/login
2024-04-19T00:00:00,246.196.87.27,192.168.1.106,SSH,blocked,benign,application,27430,SQLMap/1.6-dev,/etc/passwd
2024-12-28T00:00:00,163.214.94.42,192.168.1.45,HTTP,blocked,malicious,application,13390,SQLMap/1.6-dev,/wp-login.php?sqlmap
2024-11-07T00:00:00,192.168.1.234,192.168.1.104,TCP,blocked,benign,application,37271,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-03-09T00:00:00,192.168.1.239,192.168.1.156,TCP,blocked,benign,firewall,45161,SQLMap/1.6-dev,/
2024-10-01T00:00:00,192.168.1.248,192.168.1.56,UDP,blocked,benign,firewall,20177,curl/7.64.1,/
2024-10-08T00:00:00,192.168.1.193,192.168.1.228,TCP,allowed,benign,firewall,24187,SQLMap/1.6-dev,/
2024-01-22T00:00:00,61.72.172.125,192.168.1.205,HTTP,allowed,benign,firewall,42166,curl/7.64.1,/admin
2024-10-02T00:00:00,192.168.1.157,192.168.1.91,HTTPS,blocked,benign,application,8482,Nmap Scripting Engine,/login
2024-07-15T00:00:00,192.168.1.12,192.168.1.63,UDP,blocked,benign,firewall,32107,curl/7.64.1,/
2024-12-30T00:00:00,192.168.1.201,192.168.1.195,TCP,blocked,benign,firewall,41504,curl/7.64.1,/
2024-07-31T00:00:00,192.168.1.196,192.168.1.38,UDP,allowed,benign,firewall,11106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-01-24T00:00:00,161.77.216.164,192.168.1.206,ICMP,allowed,benign,firewall,20109,curl/7.64.1,/
2024-04-22T00:00:00,192.168.1.166,192.168.1.189,HTTPS,blocked,benign,application,43852,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/v1/data
2024-10-28T00:00:00,114.207.221.220,192.168.1.67,HTTPS,blocked,benign,application,40358,SQLMap/1.6-dev,/auth
2024-02-18T00:00:00,24.238.193.218,192.168.1.129,HTTPS,blocked,suspicious,firewall,11920,Nmap Scripting Engine,/api/v1/data?backup.sql
2024-05-26T00:00:00,221.28.64.50,192.168.1.232,HTTP,blocked,benign,ids,11275,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/dashboard
2024-11-06T00:00:00,192.168.1.59,192.168.1.161,TCP,allowed,benign,ids,42894,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-08-27T00:00:00,192.168.1.15,192.168.1.210,HTTP,blocked,benign,application,3372,Nmap Scripting Engine,/index.php
2024-11-23T00:00:00,169.122.243.141,192.168.1.52,FTP,allowed,benign,application,19692,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/files
2024-01-02T00:00:00,192.168.1.17,192.168.1.182,TCP,allowed,benign,application,41414,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-09-08T00:00:00,192.168.1.151,192.168.1.132,UDP,blocked,benign,ids,5725,Nmap Scripting Engine,/
2024-06-09T00:00:00,192.168.1.158,192.168.1.74,HTTPS,allowed,benign,ids,37362,Nmap Scripting Engine,/secure
2024-02-19T00:00:00,192.168.1.244,192.168.1.105,HTTP,allowed,benign,application,46449,SQLMap/1.6-dev,/api/login
2024-12-13T00:00:00,192.168.1.167,192.168.1.227,HTTPS,allowed,benign,ids,19271,SQLMap/1.6-dev,/secure
2024-01-18T00:00:00,192.168.1.45,192.168.1.5,TCP,blocked,benign,application,13174,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-10-21T00:00:00,192.168.1.241,192.168.1.156,TCP,allowed,benign,firewall,20131,curl/7.64.1,/
2024-02-15T00:00:00,192.168.1.1,192.168.1.107,HTTP,allowed,benign,ids,39206,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/wp-login.php
2024-10-28T00:00:00,192.168.1.237,192.168.1.132,TCP,allowed,benign,firewall,9195,Nmap Scripting Engine,/
2024-07-14T00:00:00,193.69.197.165,192.168.1.156,HTTPS,allowed,benign,ids,36606,SQLMap/1.6-dev,/admin/config
2024-03-07T00:00:00,192.168.1.197,192.168.1.93,HTTPS,blocked,benign,ids,18377,curl/7.64.1,/api/v1/data
2024-01-15T00:00:00,109.47.72.119,192.168.1.69,HTTP,blocked,suspicious,firewall,5215,SQLMap/1.6-dev,/login?login
2024-05-17T00:00:00,192.168.1.102,192.168.1.89,SSH,blocked,malicious,firewall,45410,Nmap Scripting Engine,/home/user?hydra
2024-09-18T00:00:00,192.168.1.225,192.168.1.1,HTTP,allowed,benign,application,37243,SQLMap/1.6-dev,/login
2024-09-03T00:00:00,31.64.58.17,192.168.1.10,ICMP,blocked,benign,firewall,22770,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-03-18T00:00:00,192.168.1.191,192.168.1.103,FTP,blocked,benign,firewall,25398,SQLMap/1.6-dev,/files
2024-01-28T00:00:00,192.168.1.1,192.168.1.254,HTTP,allowed,benign,ids,6961,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/dashboard
2024-05-26T00:00:00,42.119.98.70,192.168.1.251,UDP,allowed,benign,application,46770,SQLMap/1.6-dev,/
2024-03-24T00:00:00,192.168.1.246,192.168.1.68,SSH,blocked,benign,firewall,28910,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/etc/passwd
2024-02-08T00:00:00,192.168.1.73,192.168.1.111,HTTP,allowed,benign,ids,703,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/index.php
2024-02-04T00:00:00,192.168.1.172,192.168.1.234,HTTPS,allowed,benign,ids,23935,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/v1/data
2024-06-12T00:00:00,192.168.1.38,192.168.1.3,HTTPS,allowed,benign,firewall,18336,SQLMap/1.6-dev,/api/v1/data
2024-07-28T00:00:00,192.168.1.181,192.168.1.213,HTTPS,blocked,benign,ids,24695,curl/7.64.1,/auth
2024-04-28T00:00:00,192.168.1.25,192.168.1.63,HTTP,allowed,benign,ids,38750,SQLMap/1.6-dev,/admin
2024-02-07T00:00:00,192.168.1.47,192.168.1.137,HTTPS,allowed,benign,ids,32116,Nmap Scripting Engine,/auth
2024-04-26T00:00:00,192.168.1.124,192.168.1.147,HTTP,allowed,benign,ids,42445,SQLMap/1.6-dev,/admin
2024-11-02T00:00:00,192.168.1.55,192.168.1.213,HTTPS,allowed,benign,firewall,36604,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/auth
2024-11-02T00:00:00,192.168.1.51,192.168.1.117,HTTP,allowed,benign,ids,21365,Nmap Scripting Engine,/dashboard
2024-05-28T00:00:00,192.168.1.146,192.168.1.94,HTTPS,allowed,benign,firewall,6328,SQLMap/1.6-dev,/secure
2024-06-22T00:00:00,192.168.1.93,192.168.1.149,UDP,blocked,benign,firewall,14072,SQLMap/1.6-dev,/
2024-08-10T00:00:00,30.175.227.138,192.168.1.207,HTTPS,allowed,benign,firewall,39466,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/auth
2024-09-09T00:00:00,192.168.1.177,192.168.1.36,TCP,allowed,benign,ids,14743,curl/7.64.1,/
2024-12-25T00:00:00,192.168.1.175,192.168.1.49,HTTP,blocked,benign,ids,15012,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/api/login
2024-06-24T00:00:00,192.168.1.181,192.168.1.141,UDP,allowed,benign,ids,7801,SQLMap/1.6-dev,/
2024-09-29T00:00:00,143.57.176.84,192.168.1.224,ICMP,blocked,benign,application,10984,Nmap Scripting Engine,/
2024-05-18T00:00:00,55.139.34.186,192.168.1.197,HTTPS,allowed,suspicious,firewall,12599,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/admin/config?admin
2024-10-23T00:00:00,21.22.188.125,192.168.1.220,HTTP,allowed,benign,application,48247,SQLMap/1.6-dev,/index.php
2024-08-07T00:00:00,192.168.1.101,192.168.1.241,HTTPS,allowed,benign,firewall,5404,Nmap Scripting Engine,/api/v1/data
2024-09-13T00:00:00,192.168.1.217,192.168.1.132,TCP,blocked,benign,application,33194,Nmap Scripting Engine,/
2024-06-25T00:00:00,192.168.1.152,192.168.1.148,TCP,allowed,benign,firewall,17558,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-05-17T00:00:00,42.119.98.70,192.168.1.91,TCP,allowed,benign,application,31249,curl/7.64.1,/
2024-07-23T00:00:00,95.91.54.172,192.168.1.15,TCP,allowed,benign,firewall,18199,SQLMap/1.6-dev,/
2024-04-21T00:00:00,192.168.1.11,192.168.1.218,HTTP,blocked,benign,application,5704,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/index.php
2024-12-27T00:00:00,192.168.1.203,192.168.1.61,TCP,blocked,benign,ids,15478,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-06-23T00:00:00,235.165.118.37,192.168.1.137,TCP,blocked,benign,firewall,9902,SQLMap/1.6-dev,/
2024-04-13T00:00:00,192.168.1.77,192.168.1.148,TCP,blocked,benign,firewall,31764,Nmap Scripting Engine,/
2024-01-22T00:00:00,131.127.24.194,192.168.1.204,TCP,allowed,benign,ids,46925,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-06-05T00:00:00,192.168.1.164,192.168.1.249,ICMP,blocked,benign,application,3198,SQLMap/1.6-dev,/
2024-04-05T00:00:00,192.168.1.3,192.168.1.20,FTP,allowed,benign,application,30769,Nmap Scripting Engine,/files
2024-01-28T00:00:00,156.109.247.55,192.168.1.107,HTTP,allowed,benign,application,5776,SQLMap/1.6-dev,/api/login
2024-03-06T00:00:00,163.214.94.42,192.168.1.132,HTTP,blocked,benign,ids,47608,SQLMap/1.6-dev,/admin
2024-04-03T00:00:00,192.168.1.119,192.168.1.212,UDP,blocked,benign,firewall,49075,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-05-31T00:00:00,192.168.1.189,192.168.1.78,UDP,blocked,benign,firewall,8811,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-05-26T00:00:00,192.168.1.231,192.168.1.48,HTTP,allowed,benign,application,43571,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/admin
2024-04-10T00:00:00,41.117.1.245,192.168.1.97,HTTPS,allowed,benign,ids,13406,SQLMap/1.6-dev,/auth
2024-07-13T00:00:00,216.197.199.15,192.168.1.4,HTTPS,allowed,benign,ids,22129,Nmap Scripting Engine,/admin/config
2024-02-06T00:00:00,192.168.1.74,192.168.1.231,SSH,allowed,benign,firewall,10848,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/etc/passwd
2024-09-19T00:00:00,104.187.87.205,192.168.1.238,ICMP,allowed,benign,firewall,6885,curl/7.64.1,/
2024-06-03T00:00:00,192.168.1.7,192.168.1.98,HTTPS,blocked,benign,ids,43979,SQLMap/1.6-dev,/login
2024-07-07T00:00:00,185.225.185.68,192.168.1.16,TCP,blocked,suspicious,application,3207,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/?phpmyadmin
2024-01-11T00:00:00,207.79.62.15,192.168.1.83,TCP,blocked,benign,application,2737,curl/7.64.1,/
2024-10-26T00:00:00,192.168.1.108,192.168.1.150,SSH,blocked,benign,application,37983,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/root
2024-09-17T00:00:00,59.211.9.207,192.168.1.144,TCP,blocked,suspicious,firewall,5415,curl/7.64.1,/?login
2024-04-09T00:00:00,192.168.1.185,192.168.1.221,ICMP,allowed,benign,application,41047,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-03-11T00:00:00,192.168.1.29,192.168.1.2,FTP,blocked,benign,ids,15371,Nmap Scripting Engine,/files
2024-10-02T00:00:00,59.211.9.207,192.168.1.10,ICMP,blocked,benign,ids,12035,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-05-28T00:00:00,192.168.1.45,192.168.1.73,TCP,allowed,benign,ids,31483,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-11-02T00:00:00,192.168.1.152,192.168.1.198,HTTP,blocked,benign,ids,48772,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/wp-login.php
2024-04-26T00:00:00,62.225.146.243,192.168.1.50,UDP,blocked,benign,firewall,33906,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-08-02T00:00:00,192.168.1.138,192.168.1.194,HTTP,allowed,benign,ids,16622,Nmap Scripting Engine,/admin
2024-01-19T00:00:00,130.156.51.40,192.168.1.74,FTP,blocked,benign,application,22454,SQLMap/1.6-dev,/files
2024-09-14T00:00:00,139.215.4.249,192.168.1.246,TCP,allowed,suspicious,ids,23086,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?backup.sql
2024-02-28T00:00:00,192.168.1.230,192.168.1.177,ICMP,blocked,benign,application,30857,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-11-04T00:00:00,192.168.1.240,192.168.1.163,HTTP,allowed,benign,ids,35651,SQLMap/1.6-dev,/index.php
